2016-12-18T23:51:31.352+0000	imported 8 documents
2016-12-18T23:51:31.426+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.427+0000	imported 20 documents
2016-12-18T23:51:31.500+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.507+0000	imported 186 documents
2016-12-18T23:51:31.580+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.581+0000	imported 8 documents
2016-12-18T23:51:31.655+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.655+0000	imported 8 documents
2016-12-18T23:51:31.729+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.755+0000	imported 816 documents
2016-12-18T23:51:31.907+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.908+0000	dropping: arslinguis.main
2016-12-18T23:51:31.914+0000	imported 0 documents
2016-12-18T23:51:31.988+0000	connected to: 127.0.0.1
2016-12-18T23:51:31.989+0000	imported 8 documents
2016-12-18T23:51:32.062+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.064+0000	imported 20 documents
2016-12-18T23:51:32.138+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.143+0000	imported 186 documents
2016-12-18T23:51:32.217+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.218+0000	imported 8 documents
2016-12-18T23:51:32.294+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.296+0000	imported 8 documents
2016-12-18T23:51:32.373+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.401+0000	imported 816 documents
2016-12-18T23:51:32.481+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.481+0000	dropping: arslinguis.main
2016-12-18T23:51:32.482+0000	imported 0 documents
2016-12-18T23:51:32.558+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.559+0000	imported 8 documents
2016-12-18T23:51:32.633+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.634+0000	imported 20 documents
2016-12-18T23:51:32.710+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.716+0000	imported 186 documents
2016-12-18T23:51:32.790+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.791+0000	imported 8 documents
2016-12-18T23:51:32.873+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.874+0000	imported 8 documents
2016-12-18T23:51:32.950+0000	connected to: 127.0.0.1
2016-12-18T23:51:32.977+0000	imported 816 documents
2016-12-18T23:51:33.060+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.060+0000	dropping: arslinguis.main
2016-12-18T23:51:33.060+0000	imported 0 documents
2016-12-18T23:51:33.136+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.137+0000	imported 8 documents
2016-12-18T23:51:33.212+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.213+0000	imported 20 documents
2016-12-18T23:51:33.289+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.297+0000	imported 186 documents
2016-12-18T23:51:33.373+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.374+0000	imported 8 documents
2016-12-18T23:51:33.449+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.450+0000	imported 8 documents
2016-12-18T23:51:33.525+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.551+0000	imported 816 documents
2016-12-18T23:51:33.628+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.628+0000	dropping: arslinguis.main
2016-12-18T23:51:33.629+0000	imported 0 documents
2016-12-18T23:51:33.704+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.704+0000	imported 8 documents
2016-12-18T23:51:33.778+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.779+0000	imported 20 documents
2016-12-18T23:51:33.855+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.862+0000	imported 186 documents
2016-12-18T23:51:33.936+0000	connected to: 127.0.0.1
2016-12-18T23:51:33.936+0000	imported 8 documents
2016-12-18T23:51:34.009+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.010+0000	imported 8 documents
2016-12-18T23:51:34.084+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.111+0000	imported 816 documents
2016-12-18T23:51:34.187+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.187+0000	dropping: arslinguis.main
2016-12-18T23:51:34.188+0000	imported 0 documents
2016-12-18T23:51:34.262+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.263+0000	imported 8 documents
2016-12-18T23:51:34.338+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.339+0000	imported 20 documents
2016-12-18T23:51:34.413+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.420+0000	imported 186 documents
2016-12-18T23:51:34.493+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.494+0000	imported 8 documents
2016-12-18T23:51:34.568+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.568+0000	imported 8 documents
2016-12-18T23:51:34.642+0000	connected to: 127.0.0.1
2016-12-18T23:51:34.669+0000	imported 816 documents
2016-12-18T23:54:20.562+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.563+0000	dropping: arslinguis.main
2016-12-18T23:54:20.563+0000	imported 0 documents
2016-12-18T23:54:20.641+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.642+0000	imported 8 documents
2016-12-18T23:54:20.715+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.716+0000	imported 20 documents
2016-12-18T23:54:20.790+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.797+0000	imported 186 documents
2016-12-18T23:54:20.871+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.872+0000	imported 8 documents
2016-12-18T23:54:20.948+0000	connected to: 127.0.0.1
2016-12-18T23:54:20.949+0000	imported 8 documents
2016-12-18T23:54:21.022+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.048+0000	imported 816 documents
2016-12-18T23:54:21.162+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.162+0000	dropping: arslinguis.main
2016-12-18T23:54:21.163+0000	imported 0 documents
2016-12-18T23:54:21.236+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.238+0000	imported 8 documents
2016-12-18T23:54:21.312+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.314+0000	imported 20 documents
2016-12-18T23:54:21.388+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.394+0000	imported 186 documents
2016-12-18T23:54:21.468+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.469+0000	imported 8 documents
2016-12-18T23:54:21.543+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.544+0000	imported 8 documents
2016-12-18T23:54:21.618+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.641+0000	imported 816 documents
2016-12-18T23:54:21.738+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.738+0000	dropping: arslinguis.main
2016-12-18T23:54:21.738+0000	imported 0 documents
2016-12-18T23:54:21.812+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.813+0000	imported 8 documents
2016-12-18T23:54:21.888+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.889+0000	imported 20 documents
2016-12-18T23:54:21.962+0000	connected to: 127.0.0.1
2016-12-18T23:54:21.970+0000	imported 186 documents
2016-12-18T23:54:22.044+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.046+0000	imported 8 documents
2016-12-18T23:54:22.121+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.122+0000	imported 8 documents
2016-12-18T23:54:22.196+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.223+0000	imported 816 documents
2016-12-18T23:54:22.315+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.315+0000	dropping: arslinguis.main
2016-12-18T23:54:22.316+0000	imported 0 documents
2016-12-18T23:54:22.392+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.392+0000	imported 8 documents
2016-12-18T23:54:22.467+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.470+0000	imported 20 documents
2016-12-18T23:54:22.545+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.552+0000	imported 186 documents
2016-12-18T23:54:22.627+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.628+0000	imported 8 documents
2016-12-18T23:54:22.705+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.706+0000	imported 8 documents
2016-12-18T23:54:22.782+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.809+0000	imported 816 documents
2016-12-18T23:54:22.964+0000	connected to: 127.0.0.1
2016-12-18T23:54:22.964+0000	dropping: arslinguis.main
2016-12-18T23:54:22.965+0000	imported 0 documents
2016-12-18T23:54:23.040+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.041+0000	imported 8 documents
2016-12-18T23:54:23.116+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.117+0000	imported 20 documents
2016-12-18T23:54:23.193+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.200+0000	imported 186 documents
2016-12-18T23:54:23.276+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.276+0000	imported 8 documents
2016-12-18T23:54:23.357+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.358+0000	imported 8 documents
2016-12-18T23:54:23.436+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.463+0000	imported 816 documents
2016-12-18T23:54:23.541+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.542+0000	dropping: arslinguis.main
2016-12-18T23:54:23.542+0000	imported 0 documents
2016-12-18T23:54:23.625+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.626+0000	imported 8 documents
2016-12-18T23:54:23.703+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.704+0000	imported 20 documents
2016-12-18T23:54:23.781+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.786+0000	imported 186 documents
2016-12-18T23:54:23.862+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.863+0000	imported 8 documents
2016-12-18T23:54:23.937+0000	connected to: 127.0.0.1
2016-12-18T23:54:23.938+0000	imported 8 documents
2016-12-18T23:54:24.012+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.037+0000	imported 816 documents
2016-12-18T23:54:24.114+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.114+0000	dropping: arslinguis.main
2016-12-18T23:54:24.115+0000	imported 0 documents
2016-12-18T23:54:24.189+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.190+0000	imported 8 documents
2016-12-18T23:54:24.265+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.266+0000	imported 20 documents
2016-12-18T23:54:24.344+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.349+0000	imported 186 documents
2016-12-18T23:54:24.425+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.427+0000	imported 8 documents
2016-12-18T23:54:24.505+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.505+0000	imported 8 documents
2016-12-18T23:54:24.581+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.606+0000	imported 816 documents
2016-12-18T23:54:24.685+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.685+0000	dropping: arslinguis.main
2016-12-18T23:54:24.686+0000	imported 0 documents
2016-12-18T23:54:24.760+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.761+0000	imported 8 documents
2016-12-18T23:54:24.836+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.838+0000	imported 20 documents
2016-12-18T23:54:24.912+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.917+0000	imported 186 documents
2016-12-18T23:54:24.991+0000	connected to: 127.0.0.1
2016-12-18T23:54:24.992+0000	imported 8 documents
2016-12-18T23:54:25.067+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.068+0000	imported 8 documents
2016-12-18T23:54:25.143+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.169+0000	imported 816 documents
2016-12-18T23:54:25.250+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.250+0000	dropping: arslinguis.main
2016-12-18T23:54:25.250+0000	imported 0 documents
2016-12-18T23:54:25.326+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.327+0000	imported 8 documents
2016-12-18T23:54:25.402+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.403+0000	imported 20 documents
2016-12-18T23:54:25.477+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.484+0000	imported 186 documents
2016-12-18T23:54:25.559+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.560+0000	imported 8 documents
2016-12-18T23:54:25.634+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.635+0000	imported 8 documents
2016-12-18T23:54:25.709+0000	connected to: 127.0.0.1
2016-12-18T23:54:25.735+0000	imported 816 documents
2016-12-18T23:55:35.208+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.208+0000	dropping: arslinguis.main
2016-12-18T23:55:35.208+0000	imported 0 documents
2016-12-18T23:55:35.283+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.284+0000	imported 8 documents
2016-12-18T23:55:35.357+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.359+0000	imported 20 documents
2016-12-18T23:55:35.432+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.438+0000	imported 186 documents
2016-12-18T23:55:35.511+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.512+0000	imported 8 documents
2016-12-18T23:55:35.588+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.589+0000	imported 8 documents
2016-12-18T23:55:35.663+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.690+0000	imported 816 documents
2016-12-18T23:55:35.806+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.806+0000	dropping: arslinguis.main
2016-12-18T23:55:35.806+0000	imported 0 documents
2016-12-18T23:55:35.880+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.881+0000	imported 8 documents
2016-12-18T23:55:35.954+0000	connected to: 127.0.0.1
2016-12-18T23:55:35.956+0000	imported 20 documents
2016-12-18T23:55:36.033+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.040+0000	imported 186 documents
2016-12-18T23:55:36.113+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.115+0000	imported 8 documents
2016-12-18T23:55:36.190+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.191+0000	imported 8 documents
2016-12-18T23:55:36.265+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.293+0000	imported 816 documents
2016-12-18T23:55:36.388+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.388+0000	dropping: arslinguis.main
2016-12-18T23:55:36.396+0000	imported 0 documents
2016-12-18T23:55:36.469+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.470+0000	imported 8 documents
2016-12-18T23:55:36.544+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.545+0000	imported 20 documents
2016-12-18T23:55:36.617+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.623+0000	imported 186 documents
2016-12-18T23:55:36.696+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.697+0000	imported 8 documents
2016-12-18T23:55:36.773+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.773+0000	imported 8 documents
2016-12-18T23:55:36.849+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.873+0000	imported 816 documents
2016-12-18T23:55:36.963+0000	connected to: 127.0.0.1
2016-12-18T23:55:36.963+0000	dropping: arslinguis.main
2016-12-18T23:55:36.964+0000	imported 0 documents
2016-12-18T23:55:37.037+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.038+0000	imported 8 documents
2016-12-18T23:55:37.116+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.117+0000	imported 20 documents
2016-12-18T23:55:37.194+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.199+0000	imported 186 documents
2016-12-18T23:55:37.274+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.274+0000	imported 8 documents
2016-12-18T23:55:37.350+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.351+0000	imported 8 documents
2016-12-18T23:55:37.427+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.452+0000	imported 816 documents
2016-12-18T23:55:37.607+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.607+0000	dropping: arslinguis.main
2016-12-18T23:55:37.607+0000	imported 0 documents
2016-12-18T23:55:37.684+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.685+0000	imported 8 documents
2016-12-18T23:55:37.760+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.762+0000	imported 20 documents
2016-12-18T23:55:37.838+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.845+0000	imported 186 documents
2016-12-18T23:55:37.922+0000	connected to: 127.0.0.1
2016-12-18T23:55:37.922+0000	imported 8 documents
2016-12-18T23:55:38.001+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.002+0000	imported 8 documents
2016-12-18T23:55:38.078+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.106+0000	imported 816 documents
2016-12-18T23:55:38.189+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.190+0000	dropping: arslinguis.main
2016-12-18T23:55:38.190+0000	imported 0 documents
2016-12-18T23:55:38.266+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.267+0000	imported 8 documents
2016-12-18T23:55:38.342+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.344+0000	imported 20 documents
2016-12-18T23:55:38.419+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.424+0000	imported 186 documents
2016-12-18T23:55:38.500+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.500+0000	imported 8 documents
2016-12-18T23:55:38.575+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.576+0000	imported 8 documents
2016-12-18T23:55:38.651+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.679+0000	imported 816 documents
2016-12-18T23:55:38.760+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.760+0000	dropping: arslinguis.main
2016-12-18T23:55:38.761+0000	imported 0 documents
2016-12-18T23:55:38.835+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.836+0000	imported 8 documents
2016-12-18T23:55:38.911+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.914+0000	imported 20 documents
2016-12-18T23:55:38.989+0000	connected to: 127.0.0.1
2016-12-18T23:55:38.994+0000	imported 186 documents
2016-12-18T23:55:39.069+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.070+0000	imported 8 documents
2016-12-18T23:55:39.144+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.145+0000	imported 8 documents
2016-12-18T23:55:39.219+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.243+0000	imported 816 documents
2016-12-18T23:55:39.323+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.323+0000	dropping: arslinguis.main
2016-12-18T23:55:39.323+0000	imported 0 documents
2016-12-18T23:55:39.397+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.398+0000	imported 8 documents
2016-12-18T23:55:39.476+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.478+0000	imported 20 documents
2016-12-18T23:55:39.556+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.561+0000	imported 186 documents
2016-12-18T23:55:39.636+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.636+0000	imported 8 documents
2016-12-18T23:55:39.710+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.711+0000	imported 8 documents
2016-12-18T23:55:39.786+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.809+0000	imported 816 documents
2016-12-18T23:55:39.886+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.886+0000	dropping: arslinguis.main
2016-12-18T23:55:39.886+0000	imported 0 documents
2016-12-18T23:55:39.960+0000	connected to: 127.0.0.1
2016-12-18T23:55:39.961+0000	imported 8 documents
2016-12-18T23:55:40.036+0000	connected to: 127.0.0.1
2016-12-18T23:55:40.037+0000	imported 20 documents
2016-12-18T23:55:40.111+0000	connected to: 127.0.0.1
2016-12-18T23:55:40.116+0000	imported 186 documents
2016-12-18T23:55:40.191+0000	connected to: 127.0.0.1
2016-12-18T23:55:40.192+0000	imported 8 documents
2016-12-18T23:55:40.269+0000	connected to: 127.0.0.1
2016-12-18T23:55:40.270+0000	imported 8 documents
2016-12-18T23:55:40.347+0000	connected to: 127.0.0.1
2016-12-18T23:55:40.374+0000	imported 816 documents
2016-12-18T23:57:39.245+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.245+0000	dropping: arslinguis.main
2016-12-18T23:57:39.245+0000	imported 0 documents
2016-12-18T23:57:39.321+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.322+0000	imported 8 documents
2016-12-18T23:57:39.396+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.398+0000	imported 20 documents
2016-12-18T23:57:39.472+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.478+0000	imported 186 documents
2016-12-18T23:57:39.552+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.553+0000	imported 8 documents
2016-12-18T23:57:39.628+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.628+0000	imported 8 documents
2016-12-18T23:57:39.701+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.728+0000	imported 816 documents
2016-12-18T23:57:39.917+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.917+0000	dropping: arslinguis.main
2016-12-18T23:57:39.917+0000	imported 0 documents
2016-12-18T23:57:39.991+0000	connected to: 127.0.0.1
2016-12-18T23:57:39.993+0000	imported 8 documents
2016-12-18T23:57:40.067+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.068+0000	imported 20 documents
2016-12-18T23:57:40.142+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.147+0000	imported 186 documents
2016-12-18T23:57:40.221+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.222+0000	imported 8 documents
2016-12-18T23:57:40.295+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.296+0000	imported 8 documents
2016-12-18T23:57:40.369+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.394+0000	imported 816 documents
2016-12-18T23:57:40.574+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.574+0000	dropping: arslinguis.main
2016-12-18T23:57:40.574+0000	imported 0 documents
2016-12-18T23:57:40.648+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.649+0000	imported 8 documents
2016-12-18T23:57:40.726+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.728+0000	imported 20 documents
2016-12-18T23:57:40.801+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.808+0000	imported 186 documents
2016-12-18T23:57:40.881+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.882+0000	imported 8 documents
2016-12-18T23:57:40.955+0000	connected to: 127.0.0.1
2016-12-18T23:57:40.955+0000	imported 8 documents
2016-12-18T23:57:41.029+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.054+0000	imported 816 documents
2016-12-18T23:57:41.143+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.145+0000	dropping: arslinguis.main
2016-12-18T23:57:41.145+0000	imported 0 documents
2016-12-18T23:57:41.219+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.220+0000	imported 8 documents
2016-12-18T23:57:41.296+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.297+0000	imported 20 documents
2016-12-18T23:57:41.371+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.376+0000	imported 186 documents
2016-12-18T23:57:41.451+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.452+0000	imported 8 documents
2016-12-18T23:57:41.526+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.527+0000	imported 8 documents
2016-12-18T23:57:41.602+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.625+0000	imported 816 documents
2016-12-18T23:57:41.780+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.780+0000	dropping: arslinguis.main
2016-12-18T23:57:41.780+0000	imported 0 documents
2016-12-18T23:57:41.855+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.856+0000	imported 8 documents
2016-12-18T23:57:41.932+0000	connected to: 127.0.0.1
2016-12-18T23:57:41.934+0000	imported 20 documents
2016-12-18T23:57:42.008+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.014+0000	imported 186 documents
2016-12-18T23:57:42.088+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.088+0000	imported 8 documents
2016-12-18T23:57:42.167+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.168+0000	imported 8 documents
2016-12-18T23:57:42.241+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.268+0000	imported 816 documents
2016-12-18T23:57:42.347+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.347+0000	dropping: arslinguis.main
2016-12-18T23:57:42.348+0000	imported 0 documents
2016-12-18T23:57:42.423+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.424+0000	imported 8 documents
2016-12-18T23:57:42.499+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.501+0000	imported 20 documents
2016-12-18T23:57:42.576+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.582+0000	imported 186 documents
2016-12-18T23:57:42.658+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.658+0000	imported 8 documents
2016-12-18T23:57:42.736+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.737+0000	imported 8 documents
2016-12-18T23:57:42.812+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.840+0000	imported 816 documents
2016-12-18T23:57:42.921+0000	connected to: 127.0.0.1
2016-12-18T23:57:42.921+0000	dropping: arslinguis.main
2016-12-18T23:57:42.922+0000	imported 0 documents
2016-12-18T23:57:42.998+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.001+0000	imported 8 documents
2016-12-18T23:57:43.075+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.077+0000	imported 20 documents
2016-12-18T23:57:43.152+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.158+0000	imported 186 documents
2016-12-18T23:57:43.234+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.235+0000	imported 8 documents
2016-12-18T23:57:43.313+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.313+0000	imported 8 documents
2016-12-18T23:57:43.388+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.415+0000	imported 816 documents
2016-12-18T23:57:43.494+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.494+0000	dropping: arslinguis.main
2016-12-18T23:57:43.495+0000	imported 0 documents
2016-12-18T23:57:43.570+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.571+0000	imported 8 documents
2016-12-18T23:57:43.647+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.649+0000	imported 20 documents
2016-12-18T23:57:43.722+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.729+0000	imported 186 documents
2016-12-18T23:57:43.803+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.804+0000	imported 8 documents
2016-12-18T23:57:43.878+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.878+0000	imported 8 documents
2016-12-18T23:57:43.951+0000	connected to: 127.0.0.1
2016-12-18T23:57:43.978+0000	imported 816 documents
2016-12-18T23:57:44.057+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.057+0000	dropping: arslinguis.main
2016-12-18T23:57:44.057+0000	imported 0 documents
2016-12-18T23:57:44.132+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.132+0000	imported 8 documents
2016-12-18T23:57:44.205+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.209+0000	imported 20 documents
2016-12-18T23:57:44.283+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.290+0000	imported 186 documents
2016-12-18T23:57:44.363+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.364+0000	imported 8 documents
2016-12-18T23:57:44.438+0000	connected to: 127.0.0.1
2016-12-18T23:57:44.439+0000	imported 8 documents
